packet_session_id,protocol,device_type,vpn_status,region,login_attempts,failed_logins,bytes_sent,bytes_received,packet_rate,connection_count,tcp_flags,port_number,session_retries,signal_strength,privilege_level,anomaly_score,avg_packet_size,attack_category
P002760,TCP,IoT,Off,APAC,3,0,2212.13870142682,5197.093385903241,122.48516783234828,0,ACK,22,0,-57.4110652713549,user,0.24515516936742626,254.2155445870385,BruteForce
P002761,UDP,Workstation,On,APAC,3,3,6499.233187872849,,66.6765281472976,7,FIN,110,0,-46.93386889469591,guest,0.4903723654189829,287.6362840041245,Benign
P002762,TCP,Server,Off,ME,4,0,5152.522340494524,,186.11431805406738,5,ACK,80,0,,user,0.10335577357987497,291.37786555319246,Benign
P002763,TCP,Mobile,Off,US,0,1,3047.1251706019784,7573.173729375209,132.532118786724,4,ACK,21,3,-54.39698547489137,user,0.16217777740460962,290.2083219604755,Benign
P002764,TCP,Workstation,Off,US,1,1,6020.813699726099,6020.030566010188,124.85394489847789,4,ACK,80,2,-53.82336385205098,user,0.30201586329084945,288.2910300600346,Benign
P002765,tcp,Server,Off,EU,1,2,4421.166214895539,3642.905190250122,167.72850419349564,3,SYN-ACK,80,2,-56.67038257544591,admin,0.14760606749232105,296.24482080033744,BruteForce
P002766,udp,Mobile,On,EU,3,1,4207.075022059549,5900.8062730615875,133.38678755872147,5,ACK,143,3,-65.56497967702742,user,0.2934797771107742,294.96736851352813,BruteForce
P002767,TCP,Server,Off,EU,4,3,6373.247674638487,8706.488669676866,137.88258261129212,4,FIN,22,0,-48.6686732096647,user,0.4328374530013689,309.2562625833263,BruteForce
P002768,UDP,Workstation,On,US,2,0,5142.78190653192,3346.6480190093116,124.81115607579613,5,SYN-ACK,22,0,-68.18783376013519,user,0.39554592771549957,278.71886406829424,Benign
P002769,TCP,Mobile,Off,APAC,4,0,5709.147754634367,,131.68913644210858,10,SYN,80,0,-63.35080201835928,user,0.3828381822044619,302.35535321093994,Benign
P002770,UDP,Mobile,Off,US,4,0,6240.657598930573,5101.951288812154,95.5732263830451,2,SYN-ACK,21,2,-83.95236257322681,user,0.1705772856032762,274.25669648157253,Benign
P002771,TCP,Workstation,Off,APAC,4,0,3812.141934198495,4945.926702241318,83.53877945914464,2,ACK,143,1,-56.764458253346454,user,0.14524916584654066,267.88746858515196,Benign
P002772,ICMP,Mobile,On,APAC,3,1,7017.2052841480545,5481.795327814939,151.29971265186583,3,ACK,22,1,-40.77402031182863,user,0.4147069844610177,312.42243697906207,Benign
P002773,TCP,Workstation,On,EU,1,1,6133.19541624714,6351.106150800046,138.5667124804882,6,SYN-ACK,25,1,-56.852244397711246,admin,0.30397848290481516,302.3736242207366,Benign
P002774,UDP,Server,Off,US,2,1,4615.829516868133,2879.263238919732,91.5133617827677,6,ACK,22,2,-51.25520318010392,user,0.26458661482072887,285.0717521021924,Benign
P002775,TCP,Workstation,Off,ME,0,1,7256.597998200576,5117.772761631806,55.87786728476239,3,FIN,53,2,-37.557963748012654,guest,0.09483905410021834,252.65861929280675,Benign
P002776,tcp,Workstation,Off,APAC,1,1,3481.8931449299125,7205.65494035409,142.81292821704574,5,SYN,53,0,-55.997181178452095,user,0.22736979892019749,307.90836364030065,BruteForce
P002777,TCP,Workstation,Off,ME,1,1,5076.511585898633,5094.151858408996,85.02812686248191,3,FIN,21,1,-53.367606780048256,admin,0.47593833387760126,298.82866868986673,Benign
P002778,TCP,IoT,Off,US,0,0,4527.138451329006,,107.689037750698,5,FIN,443,2,-73.01054277078515,guest,0.07471602633975429,294.1256320006304,BruteForce
P002779,UDP,IoT,Off,ME,1,0,4711.912137706835,6302.5953072079865,150.6353117203342,9,SYN-ACK,143,2,-55.62459492611403,user,0.14920581578111927,328.19750724500443,BruteForce
P002780,TCP,Server,Off,US,3,2,3485.9227074688224,4661.745564703421,72.87980430746263,7,SYN,143,1,-64.1732927865477,admin,0.360577434355827,266.91083751999065,BruteForce
P002781,TCP,Mobile,Off,ME,3,0,6023.298174927467,1319.1646477027944,200.76336664874975,7,ACK,25,0,-53.300688175071286,admin,0.34729537890240386,375.3617222103225,Benign
P002782,ICMP,IoT,Off,EU,1,1,7034.053518108065,4981.565180370464,81.50111944611098,2,SYN-ACK,21,3,-51.33184106672257,user,0.1403056637387907,270.9899493809662,Benign
P002783,TCP,Server,Off,ME,0,2,3236.697264638122,5877.872469684143,159.7025221043379,5,ACK,22,1,-59.67177144265669,user,0.2565251569130874,293.39965721122036,Benign
P002784,ICMP,Workstation,On,APAC,2,2,6935.8903721230745,7825.018781543193,99.34679583269875,4,FIN,25,2,-75.03990901316685,admin,0.27380674677976957,262.0172888562911,Benign
P002785,ICMP,IoT,On,ME,1,2,5389.854409834524,6787.479280514643,814.0015653118228,2,ACK,21,0,-76.70228080300382,admin,0.2927020182513441,289.14776994489023,Benign
P002786,TCP,Mobile,Off,ME,0,2,5399.438929188686,5278.477797596218,114.13356932780265,7,FIN,143,2,-66.32717374702618,user,0.2045667568860423,273.79624044815637,Benign
P002787,UDP,Server,Off,ME,1,0,3699.1333632749083,7907.544690061984,120.56666927803441,9,SYN-ACK,110,0,-73.78397882827925,user,0.26478291657723824,339.8835194948078,BruteForce
P002788,TCP,IoT,On,EU,4,1,5641.84353355974,6350.307195409586,117.3523792104857,7,ACK,110,0,-61.13454643351015,user,0.3169729587576555,305.08352077728637,BruteForce
P002789,TCP,Mobile,Off,ME,1,1,5196.647319502141,6059.871449642324,156.84680036221857,7,SYN-ACK,3389,1,-60.32191121367442,user,0.5477708916262114,325.96194623191127,BruteForce
P002790,ICMP,IoT,Off,US,0,1,3395.9518609989937,6708.142670772045,118.04805493125495,4,ACK,25,0,-44.35480117277309,user,0.2888528828941986,268.6594591792089,Benign
P002791,tcp,Workstation,On,US,1,0,4304.420579063018,6619.106160727808,188.92673763528467,7,SYN,25,1,,user,0.33339956452041125,324.0851022093459,Benign
P002792,udp,Mobile,Off,EU,2,1,6259.494404485917,4056.574295505904,132.1140301943521,5,ACK,143,1,-57.99407204269978,user,0.2715208032459677,280.5892786924351,Benign
P002793,UDP,Mobile,Off,APAC,3,1,4802.12151624436,2640.312997222565,151.6686087256664,1,ACK,80,0,,user,0.5971374172314742,296.2702411507641,Benign
P002794,UDP,IoT,Off,ME,3,0,2002.8589608903762,7205.070162718618,122.43621827706266,5,SYN-ACK,22,0,-46.15965378160253,user,0.2606742340249318,260.9330506754169,BruteForce
P002795,ICMP,IoT,Off,EU,3,0,5076.277158227821,3065.010782862567,211.75763900427813,6,FIN,143,2,-64.71288489826435,user,0.27269488590506674,361.0925608307581,Benign
P002796,ICMP,IoT,Off,APAC,5,1,6687.131000410319,6677.853755856902,88.25839240935284,6,SYN-ACK,110,0,-64.44513811361858,user,0.25321567372825765,279.6015634516441,BruteForce
P002797,TCP,Workstation,Off,US,2,1,7348.546443342653,4066.5010505392056,164.74111287088903,6,FIN,53,2,-56.38872310331878,user,0.03837034950605345,326.31127129973265,Benign
P002798,TCP,IoT,Off,ME,2,1,3417.468008928566,6810.193974898898,146.44554196251468,6,ACK,143,0,-48.55618764450578,user,0.18613900498583572,332.94213000160926,Benign
P002799,UDP,Server,Off,US,5,0,4267.796536912544,6074.476855216924,206.3665491481451,6,SYN,143,0,-55.52835070882532,user,0.5444417121114503,311.5429394157491,BruteForce
P002800,UDP,IoT,On,ME,2,4,6083.940377499642,5625.895949092889,140.64693235592677,4,SYN-ACK,25,1,,admin,0.4104312545633204,296.0710873095863,Benign
P002801,ICMP,IoT,Off,APAC,0,1,4277.996896090554,1434.267220264056,93.89056405586723,3,SYN,53,0,-56.83405322261916,user,0.41574899802772936,275.0705647587249,BruteForce
P002802,tcp,IoT,On,US,4,1,5394.3224122701085,9342.778362424351,102.86964148926467,5,ACK,21,0,-52.21091223677298,user,0.3237228831334501,311.7878914375308,Benign
P002803,TCP,IoT,Off,APAC,3,1,3761.1715099600065,6749.375730396814,118.6701867715051,7,SYN,22,2,-55.081771531686655,admin,0.679997400565189,282.921588190601,BruteForce
P002804,TCP,Server,Off,APAC,1,1,5379.412351308546,6605.837519790813,122.54229737542613,6,ACK,25,1,-56.83221788750971,admin,0.16459710462719365,308.46576880622575,Benign
P002805,ICMP,IoT,Off,ME,3,2,6089.355024390481,5684.021961495412,131.2140490536658,7,FIN,21,0,-51.445583168903276,user,0.44775495996538595,300.7035886279918,BruteForce
P002806,UDP,IoT,On,APAC,4,0,4169.151797286224,8036.3949402999715,122.10876628340274,4,SYN-ACK,22,1,,guest,0.5973731936948715,291.5016408639192,Benign
P002807,TCP,Workstation,On,US,1,1,4837.024041633445,6552.71043477666,72.44058165193698,6,FIN,25,0,-74.80146610550591,admin,0.32166458260194547,257.7685636435815,Benign
P002808,UDP,IoT,On,ME,4,2,8803.496639015879,7210.1843460556465,128.96710264803792,8,FIN,22,2,-45.507837371261814,user,0.3839951425973713,315.6832704610075,Benign
P002809,TCP,Server,On,ME,2,1,5114.8070318813425,7970.533199981419,121.52721231103222,3,FIN,22,5,-59.23516913107568,user,0.2465098213728066,278.51753920409203,BruteForce
P002810,TCP,Workstation,On,EU,2,0,4713.864731107192,3184.1593142221604,133.2329596539287,5,FIN,53,1,-51.670579238096394,admin,0.3670254858466469,293.6784845038057,Benign
P002811,TCP,Workstation,Off,US,4,1,6805.679169617814,4160.082694320042,106.93915350521925,5,FIN,3389,0,-58.53740168396595,user,0.41389891956443164,316.20619564428597,Benign
P002812,UDP,Mobile,On,US,1,2,2494.9569952030747,8908.463910467972,120.8816106059058,4,FIN,25,0,-41.1838136808299,user,0.30340331215075905,273.6522626695128,BruteForce
P002813,,Workstation,Off,EU,2,0,3259.3707539097695,6408.432687536933,97.18477478408491,6,SYN,21,0,-74.4325602138433,admin,0.7165742739489984,243.89148928126096,Benign
P002814,TCP,Mobile,On,US,4,0,4951.849797479424,6396.220474124989,120.76503377016986,8,ACK,443,2,-74.28210857421712,user,0.2571636890221114,301.58070413425577,Benign
P002815,UDP,IoT,Off,US,4,3,2804.0266065998608,6861.843202774932,129.2280272675012,4,ACK,21,4,-61.365534197579244,user,0.18611150004933516,291.0820728096038,Benign
P002816,TCP,Workstation,Off,EU,0,1,6637.4484246171105,4653.143757888357,107.13579910355449,6,ACK,110,1,-84.13620482187297,user,0.3168263000425032,304.0032861288965,Benign
P002817,UDP,Workstation,Off,ME,6,3,5500.612903776267,5104.990066755634,129.50635263406195,2,ACK,80,0,-54.79041994736099,user,0.19825224018136334,314.15804794404323,Benign
P002818,UDP,Server,On,APAC,2,4,40332.311351637174,6741.760877203137,128.01345565617893,8,SYN,21,2,-65.02912211105432,guest,0.24689818471835542,299.58398198439295,BruteForce
P002819,UDP,Workstation,Off,US,2,2,5472.481391784353,7555.739117834792,87.61783417273492,7,FIN,143,0,-61.16900006347508,user,0.37500160441080366,281.2056509197364,Benign
P002820,udp,Server,Off,EU,0,3,4580.109328532143,5137.010767486714,151.6440696806653,5,FIN,3389,0,-56.52830484822177,user,0.8000983279720448,306.1412504973636,Benign
P002821,TCP,Server,On,EU,0,1,6136.246418303515,5439.964647464343,111.88521045756849,4,SYN,25,4,-56.82199009048116,admin,0.2923644232147647,282.3153300987832,BruteForce
P002822,TCP,Mobile,Off,EU,0,1,5720.657812838676,8845.869954324651,113.25767337401172,5,ACK,3389,0,-67.12294012689276,admin,0.12824595964766403,338.31070335190054,BruteForce
P002823,,Workstation,Off,EU,1,0,5342.570613903521,7194.682018884019,101.33737710954037,8,FIN,25,2,-67.40260125849383,user,0.6060058907626691,268.9158177412222,Benign
P002824,TCP,Server,Off,US,2,0,6305.498394727554,6715.929625895282,75.84650176895664,3,SYN,110,3,-63.80567230917563,user,0.4412063528403566,279.15660372243303,Benign
P002825,tcp,Workstation,Off,APAC,1,1,3945.778821450809,3272.1450954011166,93.06296809985724,3,FIN,25,2,,user,0.09656671438263861,283.5029886034851,Benign
P002826,UDP,Workstation,On,EU,1,0,6965.861102669499,2831.1939555592385,110.56808958096815,6,SYN-ACK,53,2,,admin,0.1522194180338279,313.6304545989526,BruteForce
P002827,ICMP,Workstation,On,APAC,6,1,5363.548045492595,7105.59911522817,135.38831729753468,7,FIN,25,1,-55.11588755863207,guest,0.37295473750308344,309.4462889581046,Benign
P002828,UDP,Mobile,On,EU,0,0,5505.37563229209,7191.14349073629,148.0413676358073,5,ACK,143,0,-62.49633735903682,user,0.1526597169837519,307.60063694394955,Benign
P002829,UDP,Workstation,On,EU,2,0,4619.913884738729,6540.16735524924,122.80935935998242,3,FIN,110,1,-57.51108555264296,user,0.012616774526705073,290.65232550232463,BruteForce
P002830,TCP,Mobile,On,ME,2,0,4465.780237401382,6725.910618790673,104.65841238521604,3,SYN,21,2,-64.60636975205057,guest,0.10600233975968593,321.0577002001317,Benign
P002831,TCP,Server,Off,US,2,3,6722.187992880121,5528.857412693433,130.17295563250755,8,SYN,110,1,-27.63216641174595,user,0.16262571912527415,326.72692640980756,Benign
P002832,TCP,Server,Off,ME,1,2,7759.168214813231,7164.833724472466,36.71119560467095,1,SYN,25,1,,user,0.2614275202159776,241.51312051654722,Benign
P002833,TCP,Server,Off,US,4,1,4121.46892265685,6493.173606350679,85.08559784292677,2,ACK,22,1,-58.678513688880514,user,0.020808001475637244,256.73281463886997,Benign
P002834,ICMP,Server,On,ME,3,3,3710.322512261018,4636.422289766548,129.09406459640547,2,ACK,443,0,-90.89124314144624,user,0.5094626029737453,276.91730048405077,Benign
P002835,TCP,Server,On,EU,2,1,4210.501349902728,,127.66935294547314,3,ACK,21,1,-81.04185801236599,user,0.14152130442755742,272.94318473142505,Benign
P002836,UDP,Server,On,ME,1,2,3854.6534968833057,6238.044371391296,61.73153687447241,6,FIN,110,2,-46.51333188739893,guest,0.34689206104661574,271.0646791720539,Benign
P002837,udp,Mobile,Off,EU,2,2,5126.791368411723,3691.346193613887,82.52559239296056,8,ACK,110,2,-57.753127962935736,user,0.09643392073741215,252.33221952478468,Benign
P002838,,IoT,Off,ME,1,2,4458.086488808824,6010.279091452203,130.116176903594,1,SYN-ACK,443,0,,user,0.5336749628474764,302.4718845057122,BruteForce
P002839,UDP,Mobile,On,APAC,1,1,3854.501452276858,6801.9074404972125,153.67815584084886,7,FIN,110,0,-70.69504736535119,admin,0.44530616567640513,310.3371229950969,Benign
P002840,TCP,Server,On,APAC,3,1,3779.541995204252,10074.414464991394,146.1838469424659,8,SYN,53,2,-66.53971282855008,user,0.16958924928946642,301.51104626553837,BruteForce
P002841,UDP,Server,Off,ME,1,1,4361.038921999701,6796.240011360755,74.96847883194081,5,ACK,80,2,-55.257652409114215,user,0.24565863783233796,286.8542079834341,Benign
P002842,UDP,IoT,Off,EU,1,1,4642.1869450519025,1971.3493404687547,125.11489571696391,5,SYN-ACK,443,2,-56.62642553764712,admin,0.4366217226934497,291.2334446099065,BruteForce
P002843,UDP,IoT,Off,ME,1,1,3910.899307844884,3740.034502182423,164.91998513979848,5,FIN,80,1,,user,0.5826713759800561,296.8875630584252,Benign
P002844,UDP,IoT,On,US,2,3,4077.535902550931,8277.654145531369,103.79499330538854,6,SYN,3389,0,-67.16345710772218,admin,0.15262098644088207,301.2130939760471,BruteForce
P002845,tcp,Mobile,Off,EU,1,2,5891.19482289636,7987.291816259796,102.15921837536916,2,FIN,53,3,,admin,0.28901689514835127,307.0761412978523,Benign
P002846,ICMP,IoT,Off,US,2,1,4318.8535460449975,8520.138155209212,106.23626129828213,3,ACK,80,0,-55.19787202967063,user,0.5070404353032725,301.2131441131976,Benign
P002847,,IoT,On,APAC,2,1,5225.792228072558,6827.520173024601,138.72447143116358,2,FIN,25,3,-67.41046849906144,user,0.51954077545166,317.60946902536983,BruteForce
P002848,UDP,IoT,On,APAC,2,3,2290.834880754429,4281.430939551814,112.03636472362072,9,SYN,22,0,,admin,0.31554089262168555,314.7586035758436,BruteForce
P002849,TCP,Mobile,Off,APAC,1,0,4545.666231641632,5987.848513855814,61.179600014142444,5,SYN,25,0,-51.08030518975594,admin,0.234855319873097,256.62237847298235,Benign
P002850,,Mobile,Off,ME,3,1,6265.1500196769575,8033.031903669476,136.05340054407765,4,SYN-ACK,80,1,-63.15349407136727,user,0.5798041628446732,312.58329547390406,Benign
P002851,ICMP,Server,On,ME,0,0,4866.337769716797,4292.586544406628,127.41775870485439,5,SYN-ACK,143,1,-68.62413966396569,user,0.17850024114239985,284.9009855464547,Benign
P002852,UDP,IoT,Off,ME,3,0,7464.181953459101,8518.492475823487,67.1367980856055,5,FIN,53,1,-36.81541253265256,user,0.4899598235100217,276.5382302196374,Benign
P002853,TCP,Mobile,On,US,1,1,4948.88253881461,9827.617332995671,93.86259550733035,2,FIN,80,2,-72.7691073948072,admin,0.5540093363990449,294.1024254716988,Benign
P002854,UDP,Mobile,Off,EU,2,1,4772.859774065043,6664.6853578632645,76.5484630936216,5,SYN-ACK,110,0,-67.75952051001126,user,0.2680615734699975,269.6026022624076,BruteForce
P002855,UDP,Mobile,Off,ME,1,2,4515.761039450751,7169.095962376862,108.12018364531377,3,SYN-ACK,443,2,-64.40284409621924,admin,0.4408386251520955,277.8208311738711,Benign
P002856,TCP,Workstation,On,US,1,0,3638.510070755151,3907.924277832036,98.01294337980715,5,SYN,110,1,-52.50375469875324,user,0.4185555996067095,277.5393934383369,Benign
P002857,udp,Mobile,Off,APAC,2,0,5412.0566980355425,5154.665901858744,101.45716792253128,7,FIN,21,2,-60.902397185661414,admin,0.29833472054518956,274.0099268227244,Benign
P002858,TCP,Mobile,Off,EU,1,2,5286.076904641153,6939.2347640892585,118.12369719107672,4,SYN,443,2,-56.151706595116494,user,0.31043093643256897,265.99132455878845,BruteForce
P002859,TCP,Mobile,Off,APAC,2,0,5097.666622749657,6231.801467945129,119.70280353636137,3,SYN-ACK,21,2,-56.464574503422774,user,0.1338261884864621,284.710075727819,Benign
P002860,ICMP,Server,Off,US,1,2,5463.374486339027,4979.243346773837,133.41037162387332,6,FIN,53,0,-58.84019333395076,user,0.3685996537161431,306.42523722138446,Benign
P002861,,Server,Off,US,2,2,6232.489576502698,5487.4144317008295,137.6913656355389,2,ACK,22,2,-51.90351068106117,user,0.11753312809601214,302.00787356472483,Benign
P002862,TCP,Mobile,Off,EU,1,0,7911.211042199544,6073.8184927091925,81.05060725804805,4,FIN,3389,1,-48.189785891954045,admin,0.1610595693849518,291.81569624102923,Benign
P002863,udp,Server,Off,EU,4,0,4556.101224673399,6097.9133185512255,120.41486917850439,7,SYN-ACK,143,0,-63.81719641566995,user,0.11222185015913418,316.9283208237082,Benign
P002864,UDP,Workstation,Off,APAC,1,1,2719.4123755040036,,97.32120337572958,7,SYN-ACK,3389,2,-69.35556880695277,user,0.14161449257685546,284.7367806486461,Benign
P002865,TCP,Server,Off,EU,2,0,4697.5558260073085,4995.873770851095,140.37995073022543,4,SYN,110,0,,user,0.4440137625200219,315.0243715310556,Benign
P002866,tcp,Mobile,Off,EU,4,1,5675.098680058628,7618.896552136783,110.95938822301098,6,FIN,110,0,-63.66138520632646,user,0.4567536433789272,266.94944995498076,BruteForce
P002867,UDP,Mobile,On,ME,0,1,4772.648687413022,2671.2840008673274,118.5838257241483,7,FIN,110,0,-52.83827026303203,user,0.25254489264702,313.94992386039263,BruteForce
P002868,TCP,IoT,Off,ME,2,0,5273.863149688151,7115.953753014803,105.59507599815718,4,SYN,25,0,-59.32225547830531,user,0.16783586005172368,287.3549086733415,Benign
P002869,udp,Workstation,On,ME,2,2,5887.09261917197,5685.772353396542,71.6992222244331,8,FIN,143,1,-55.544713739571215,guest,0.2637610501481817,276.5253428829442,Benign
P002870,TCP,IoT,Off,US,1,1,4469.79786171048,5351.749961452825,114.02632917905305,9,ACK,22,1,-51.17961038883218,user,0.13319511366487857,260.4475479258417,BruteForce
P002871,UDP,Server,On,EU,0,0,4876.664047267617,4976.671529848942,61.974423797840274,3,ACK,80,0,-36.13148627471777,user,0.14692374861424504,285.74394834621245,BruteForce
P002872,UDP,Workstation,Off,US,1,0,2900.1247271829284,3837.524997469769,119.83583955909326,5,FIN,22,2,-50.86786623166293,user,0.1693180485916559,284.04975971828304,BruteForce
P002873,TCP,Server,On,ME,3,1,5555.705133128917,7763.147818281145,128.554986604495,3,ACK,25,1,-46.71844599875233,user,0.40900312807295575,301.7350112196595,Benign
P002874,TCP,Workstation,Off,EU,1,1,3642.3150333970743,7458.337937069003,88.78394406368841,4,SYN,443,3,-64.82808542139338,guest,0.06837413793199582,270.4070688323987,BruteForce
P002875,udp,Mobile,Off,ME,0,1,3922.6109555340963,8067.312181131755,103.5097552050452,3,ACK,25,0,-67.94201997874455,user,0.25059151868672414,258.3775811721425,Benign
P002876,udp,Mobile,Off,EU,0,0,6732.175338521467,8730.306918655459,159.55345425113273,3,SYN,21,2,-61.732548769676576,admin,0.6021721464440806,324.87140828232225,Benign
P002877,udp,Workstation,Off,EU,1,1,6643.943822620789,4941.329766414207,113.67014905164498,8,SYN,110,1,-53.4789535799375,user,0.4588663989076004,288.7071091818811,Benign
P002878,ICMP,IoT,Off,EU,1,0,5688.205739859492,1935.7367340477667,63.355734369201535,8,SYN-ACK,21,1,-62.71602851386551,admin,0.28498718679059004,313.7173712383975,Benign
P002879,,Mobile,Off,EU,3,0,8592.907108885043,8698.18518654654,111.34579140869644,2,FIN,25,0,-61.92052372583036,user,0.2874223808116244,300.81710458228,Benign
P002880,TCP,Workstation,On,EU,2,1,4749.103978951593,6841.7228698060935,150.31275437718335,3,SYN-ACK,143,2,-64.25085294273006,user,0.08507294918692875,314.29328548642684,BruteForce
P002881,TCP,Mobile,Off,APAC,5,2,6752.398468483533,,84.19702803872559,5,FIN,25,1,-55.95499650469947,user,0.2174855537823659,278.5553727481794,Benign
P002882,TCP,Mobile,Off,ME,4,2,6694.629812385776,8925.087170816116,145.5908533486838,6,SYN-ACK,80,0,-58.60920439410695,guest,0.06048220012311235,321.67112490412103,Benign
P002883,ICMP,Server,On,US,1,2,5408.031913112888,7819.170534979838,105.21056087887148,4,SYN,21,2,-57.89627230446527,user,0.24821396388550482,270.80288222847616,BruteForce
P002884,ICMP,Workstation,On,APAC,0,1,5684.645512471912,6104.172317303597,122.74947434762684,7,ACK,443,0,-63.70122994284364,user,0.27423725223911827,287.84962757130154,Benign
P002885,UDP,Server,On,EU,2,0,7548.586635033302,6909.483819901206,122.90611363052757,3,SYN,80,0,-60.84542857864494,guest,0.3219362828523885,301.7970250628693,Benign
P002886,UDP,Server,On,APAC,2,0,2179.94803811554,2983.917839589997,62.52695203040601,4,SYN,80,0,-64.20312524477967,user,0.11568269439758991,262.4999922180967,Benign
P002887,ICMP,Workstation,On,APAC,4,1,6555.29695324099,,125.20432147145945,4,SYN,22,0,-96.49866615332553,admin,0.3599568796576362,317.16234205786316,Benign
P002888,UDP,Workstation,Off,ME,4,0,7987.883163471746,6637.121486150526,110.21661003330551,5,SYN,443,2,-62.69999509053487,user,0.6154434606631906,307.02037329772185,BruteForce
P002889,UDP,Workstation,On,APAC,2,1,3402.212017133464,6545.906870444382,125.55565206716184,6,SYN,143,2,-60.08552390037566,user,0.5663436645640129,281.53003625427726,Benign
P002890,tcp,IoT,Off,APAC,2,0,2758.8357562461397,4165.344512594119,122.98144600535596,8,SYN-ACK,21,0,-73.16980451388416,user,0.2326139741180926,282.75279834683454,Benign
P002891,TCP,IoT,On,EU,6,1,5276.105628640829,5375.378075078479,110.60498183733554,5,SYN-ACK,53,1,-54.751398527348194,guest,0.3028589723721867,285.433053858869,BruteForce
P002892,TCP,Server,On,ME,2,2,6392.5151860781,10173.417557420154,128.13774444175098,4,SYN-ACK,143,1,-66.6616552630129,user,0.3867264104020749,294.39701152398726,BruteForce
P002893,ICMP,IoT,On,ME,2,1,2225.6015226378045,5543.5946001610355,118.19710814665864,3,SYN,3389,1,-48.04448548629121,guest,0.43725545449052255,283.56008321292586,Benign
P002894,ICMP,Mobile,On,EU,1,1,2565.29712487982,4160.454541988298,106.37380231748325,0,ACK,21,0,-54.962042061765,user,0.45939439419277056,273.0365474884478,Benign
P002895,UDP,Mobile,On,ME,0,1,4874.339541781409,5462.9800190105025,73.64664593433577,0,FIN,143,1,-67.61420075089305,admin,0.1012611235291352,271.9167432523983,Benign
P002896,tcp,Workstation,Off,EU,0,2,1772.3031681379425,7613.662738507032,144.1399721286963,11,SYN,21,1,-61.48135179436056,admin,0.277497076911464,284.497049427805,BruteForce
P002897,TCP,Server,Off,EU,0,0,6234.578531969471,4513.429216247638,117.7029886645269,5,SYN-ACK,25,0,-68.4899216836556,user,0.29918911705615414,322.17816574987035,Benign
P002898,UDP,IoT,Off,APAC,3,0,6166.290930624224,6815.993111551902,84.65859815573918,8,FIN,110,1,-61.674993954850166,admin,0.3368319154642297,285.5930519120059,Benign
P002899,,Workstation,Off,EU,2,0,1812.3929175081162,2575.3267447832577,135.01846851804027,5,SYN-ACK,143,1,-48.16387431338062,guest,0.4012089174230738,290.37932339139985,Benign
P002900,TCP,Workstation,Off,ME,2,3,3461.0080649676147,7061.323586086237,77.77354014810743,4,SYN-ACK,443,0,-76.31042837232317,guest,0.24753704432992027,280.1740548086181,Benign
P002901,UDP,Server,On,US,1,1,3774.8558604116706,5245.324457758412,143.931015516038,4,ACK,143,0,-61.72196704023653,guest,0.5134056627268011,286.23541959431424,BruteForce
P002902,UDP,Workstation,On,APAC,1,0,4504.100088199977,9577.682435202998,123.90897487759737,6,SYN-ACK,143,2,-41.69141264358519,user,0.3085657899536729,288.2406956306726,BruteForce
P002903,TCP,Mobile,Off,APAC,2,1,5540.274582887107,7710.503689243669,103.92010878531829,4,ACK,53,0,,admin,0.3249985562300648,315.09618865936113,Benign
P002904,UDP,IoT,On,EU,2,0,6438.777621996086,4732.648829338728,96.18646507432675,6,SYN,21,0,-52.68927821775079,admin,0.3082225074648927,271.34497168113245,Benign
P002905,TCP,IoT,Off,US,2,2,5917.891998575677,3241.0946733624455,139.80613815847798,3,SYN-ACK,53,0,-77.09639337506607,user,0.21777453474468958,299.1193721893938,Benign
P002906,,Workstation,On,US,2,1,5083.397915236226,5562.676253751627,127.4398503805927,5,SYN,53,0,-55.24780640285382,user,0.13927511525993072,276.7875811438518,Benign
P002907,UDP,Workstation,Off,US,3,0,3144.757885969578,4898.560914776361,132.59060950435895,6,ACK,443,2,-71.86704965615955,guest,0.509832256331971,301.91495165492273,Benign
P002908,TCP,Workstation,Off,US,1,1,4022.9041259773617,6747.345414762359,81.8227593588264,2,SYN,80,1,-62.874648823865606,admin,0.34589522355424485,267.3902389456318,Benign
P002909,UDP,IoT,Off,ME,1,1,6702.518075575184,4269.1847975577775,144.03245219350714,8,FIN,22,2,-61.38789374727193,user,0.06968110363035734,284.64798676643466,BruteForce
P002910,TCP,IoT,Off,US,1,2,3072.937563462964,7462.080893735849,67.92146669423127,6,SYN-ACK,21,1,-60.405155669294516,user,0.46820790570304127,245.4732089561503,Benign
P002911,TCP,Server,Off,EU,1,0,4023.4554187464414,5373.89982789333,128.5262296450185,2,FIN,25,2,-50.57727816312969,guest,0.6194486103838642,302.46334918872964,Benign
P002912,tcp,Server,Off,US,3,1,5393.915227766104,7542.651915616385,135.6884183158135,9,SYN,22,1,-50.47229397412871,admin,0.28469728962323076,307.95845771368005,BruteForce
P002913,UDP,Mobile,Off,ME,0,1,4463.213426707472,9350.815270836178,85.46310088264778,5,ACK,53,0,-44.392327524201214,admin,0.3565268909122917,262.046121818061,Benign
P002914,,Server,Off,APAC,0,2,6742.641711688136,,100.54762215384497,5,SYN-ACK,143,1,-45.08504408578051,user,0.33618561517371287,283.94265682566316,BruteForce
P002915,UDP,IoT,Off,APAC,1,0,3745.1995821089477,9185.460810405808,133.07315527821655,7,SYN,22,1,-68.19948092604098,user,0.25855546797805445,293.1568310571687,Benign
